#separator:tab		
#separator:tab		
#separator:tab	
#separator:tab		
#separator:tab			
同日	[sound:k-0001_同日.mp3]<br>どうじつ <br> the same day
popular, popular feeling, business conditions	<b>人気<b> <br> にんき <br>[sound:k-0044_人気.mp3]
[sound:k-0044_人気.mp3]	popular, popular feeling, business conditions<br> <b>人気</b> <br> (にんき)
<b>人気</b> <br> この店はとても人気があります。	[sound:s-0044_この店はとても人気があります。.mp3] <br> このみせはとてもにんきがあります。 <br>This shop is very popular.
[sound:s-0044_この店はとても人気があります。.mp3]	<b>人気</b> <br> この店はとても人気があります。<br> このみせはとてもにんきがあります <br>This shop is very popular.
人口	[sound:k-0045_人口.mp3]<br>じんこう <br> population; common talk
population; common talk	<b>人口<b> <br> じんこう <br>[sound:k-0045_人口.mp3]
[sound:k-0045_人口.mp3]	population; common talk<br> <b>人口</b> <br> (じんこう)
<b>人口</b> <br> この国の人口は1000万人です。	[sound:s-0045_この国の人口は1000万人です。.mp3] <br> このくにのじんこうは1000まんにんです。 <br>The population of this country is 10 million people.
[sound:s-0045_この国の人口は1000万人です。.mp3]	<b>人口</b> <br> この国の人口は1000万人です。<br> このくにのじんこうは1000まんにんです <br>The population of this country is 10 million people.
日本人	[sound:k-0046_日本人.mp3]<br>にほんじん, にっぽんじん <br> Japanese person, Japanese people
Japanese person, Japanese people	<b>日本人<b> <br> にほんじん, にっぽんじん <br>[sound:k-0046_日本人.mp3]
[sound:k-0046_日本人.mp3]	Japanese person, Japanese people<br> <b>日本人</b> <br> (にほんじん, にっぽんじん)
<b>日本人</b> <br> 日本人は礼儀正しいです。	[sound:s-0046_日本人は礼儀正しいです。.mp3] <br> にほんじんはれいぎただしいです。 <br>Japanese people are polite.
[sound:s-0046_日本人は礼儀正しいです。.mp3]	<b>日本人</b> <br> 日本人は礼儀正しいです。<br> にほんじんはれいぎただしいです <br>Japanese people are polite.
人々	[sound:k-0047_人々.mp3]<br>ひとびと, にんにん <br> each person, people, men, human, everybody
each person, people, men, human, everybody	<b>人々<b> <br> ひとびと, にんにん <br>[sound:k-0047_人々.mp3]
[sound:k-0047_人々.mp3]	each person, people, men, human, everybody<br> <b>人々</b> <br> (ひとびと, にんにん)
<b>人々</b> <br> 街には人々が集まっています。	[sound:s-0047_街には人々が集まっています。.mp3] <br> まちにはひとびとがあつまっています。 <br>People are gathering in the town.
[sound:s-0047_街には人々が集まっています。.mp3]	<b>人々</b> <br> 街には人々が集まっています。<br> まちにはひとびとがあつまっています <br>People are gathering in the town.
二人	[sound:k-0048_二人.mp3]<br>ふたり, ににん <br> two persons, two people, pair, couple
two persons, two people, pair, couple	<b>二人<b> <br> ふたり, ににん <br>[sound:k-0048_二人.mp3]
[sound:k-0048_二人.mp3]	two persons, two people, pair, couple<br> <b>二人</b> <br> (ふたり, ににん)
<b>二人</b> <br> 二人で映画を見に行きました。	[sound:s-0048_二人で映画を見に行きました。.mp3] <br> ふたりでえいがをみにいきました。 <br>We went to see a movie with two people.
[sound:s-0048_二人で映画を見に行きました。.mp3]	<b>二人</b> <br> 二人で映画を見に行きました。<br> ふたりでえいがをみにいきました <br>We went to see a movie with two people.
証人	[sound:k-0049_証人.mp3]<br>しょうにん <br> witness
witness	<b>証人<b> <br> しょうにん <br>[sound:k-0049_証人.mp3]
[sound:k-0049_証人.mp3]	witness<br> <b>証人</b> <br> (しょうにん)
<b>証人</b> <br> 裁判に証人として呼ばれました。	[sound:s-0049_裁判に証人として呼ばれました。.mp3] <br> さいばんにしょうにんとしてよばれました。 <br>I was called as a witness in court.
[sound:s-0049_裁判に証人として呼ばれました。.mp3]	<b>証人</b> <br> 裁判に証人として呼ばれました。<br> さいばんにしょうにんとしてよばれました <br>I was called as a witness in court.
年	[sound:k-0050_年.mp3]<br>とし <br> year; age
year; age	<b>年<b> <br> とし <br>[sound:k-0050_年.mp3]
[sound:k-0050_年.mp3]	year; age<br> <b>年</b> <br> (とし)
<b>年</b> <br> 今年は良い年になりますように。	[sound:s-0050_今年は良い年になりますように。.mp3] <br> ことしはよいとしになりますように。 <br>I hope this year will be a good one.
[sound:s-0050_今年は良い年になりますように。.mp3]	<b>年</b> <br> 今年は良い年になりますように。<br> ことしはよいとしになりますように <br>I hope this year will be a good one.
昨年	[sound:k-0051_昨年.mp3]<br>さくねん <br> last year
last year	<b>昨年<b> <br> さくねん <br>[sound:k-0051_昨年.mp3]
[sound:k-0051_昨年.mp3]	last year<br> <b>昨年</b> <br> (さくねん)
<b>昨年</b> <br> 昨年は忙しい年でした。	[sound:s-0051_昨年は忙しい年でした。.mp3] <br> さくねんはいそがしいとしでした。 <br>Last year was a busy year.
[sound:s-0051_昨年は忙しい年でした。.mp3]	<b>昨年</b> <br> 昨年は忙しい年でした。<br> さくねんはいそがしいとしでした <br>Last year was a busy year.
前年	[sound:k-0052_前年.mp3]<br>ぜんねん <br> the preceding year, the previous year, last year
the preceding year, the previous year, last year	<b>前年<b> <br> ぜんねん <br>[sound:k-0052_前年.mp3]
[sound:k-0052_前年.mp3]	the preceding year, the previous year, last year<br> <b>前年</b> <br> (ぜんねん)
<b>前年</b> <br> 前年の売上高を超えた。	[sound:s-0052_前年の売上高を超えた。.mp3] <br> ぜんねんのうりあげだいをこえた。 <br>We exceeded the sales of the previous year.
[sound:s-0052_前年の売上高を超えた。.mp3]	<b>前年</b> <br> 前年の売上高を超えた。<br> ぜんねんのうりあげだいをこえた <br>We exceeded the sales of the previous year.
年間	[sound:k-0053_年間.mp3]<br>ねんかん <br> year (period of)
year (period of)	<b>年間<b> <br> ねんかん <br>[sound:k-0053_年間.mp3]
[sound:k-0053_年間.mp3]	year<br> <b>period of) (年間</b> <br> (ねんかん)
<b>年間</b> <br> 年間を通じて支援を行う。	[sound:s-0053_年間を通じて支援を行う。.mp3] <br> ねんかんをつうじてしえんをおこなう。 <br>Provide support throughout the year.
[sound:s-0053_年間を通じて支援を行う。.mp3]	<b>年間</b> <br> 年間を通じて支援を行う。<br> ねんかんをつうじてしえんをおこなう <br>Provide support throughout the year.
来年	[sound:k-0054_来年.mp3]<br>らいねん <br> next year
next year	<b>来年<b> <br> らいねん <br>[sound:k-0054_来年.mp3]
[sound:k-0054_来年.mp3]	next year<br> <b>来年</b> <br> (らいねん)
<b>来年</b> <br> 来年の計画を立てる。	[sound:s-0054_来年の計画を立てる。.mp3] <br> らいねんのけいかくをたてる。 <br>Make plans for next year.
[sound:s-0054_来年の計画を立てる。.mp3]	<b>来年</b> <br> 来年の計画を立てる。<br> らいねんのけいかくをたてる <br>Make plans for next year.
今年	[sound:k-0055_今年.mp3]<br>ことし, こんねん <br> this year
this year	<b>今年<b> <br> ことし, こんねん <br>[sound:k-0055_今年.mp3]
[sound:k-0055_今年.mp3]	this year<br> <b>今年</b> <br> (ことし, こんねん)
<b>今年</b> <br> 今年は特に忙しいです。	[sound:s-0055_今年は特に忙しいです。.mp3] <br> ことしはとくにいそがしいです。 <br>This year is particularly busy.
[sound:s-0055_今年は特に忙しいです。.mp3]	<b>今年</b> <br> 今年は特に忙しいです。<br> ことしはとくにいそがしいです <br>This year is particularly busy.
周年	[sound:k-0056_周年.mp3]<br>しゅうねん <br> whole year, anniversary
whole year, anniversary	<b>周年<b> <br> しゅうねん <br>[sound:k-0056_周年.mp3]
[sound:k-0056_周年.mp3]	whole year, anniversary<br> <b>周年</b> <br> (しゅうねん)
<b>周年</b> <br> 結婚周年を祝う。	[sound:s-0056_結婚周年を祝う。.mp3] <br> けっこんしゅうねんをいわう。 <br>Celebrate wedding anniversary.
[sound:s-0056_結婚周年を祝う。.mp3]	<b>周年</b> <br> 結婚周年を祝う。<br> けっこんしゅうねんをいわう <br>Celebrate wedding anniversary.
少年	[sound:k-0057_少年.mp3]<br>しょうねん <br> boys, juveniles
boys, juveniles	<b>少年<b> <br> しょうねん <br>[sound:k-0057_少年.mp3]
[sound:k-0057_少年.mp3]	boys, juveniles<br> <b>少年</b> <br> (しょうねん)
<b>少年</b> <br> 少年たちは公園で遊んでいる。	[sound:s-0057_少年たちは公園で遊んでいる。.mp3] <br> しょうねんたちはこうえんであそんでいる。 <br>The boys are playing in the park.
[sound:s-0057_少年たちは公園で遊んでいる。.mp3]	<b>少年</b> <br> 少年たちは公園で遊んでいる。<br> しょうねんたちはこうえんであそんでいる <br>The boys are playing in the park.
年金	[sound:k-0058_年金.mp3]<br>ねんきん <br> annuity, pension
annuity, pension	<b>年金<b> <br> ねんきん <br>[sound:k-0058_年金.mp3]
[sound:k-0058_年金.mp3]	annuity, pension<br> <b>年金</b> <br> (ねんきん)
<b>年金</b> <br> 年金支給が増えました。	[sound:s-0058_年金支給が増えました。.mp3] <br> ねんきんしきゅうがふえました。 <br>Pension payments have increased.
[sound:s-0058_年金支給が増えました。.mp3]	<b>年金</b> <br> 年金支給が増えました。<br> ねんきんしきゅうがふえました <br>Pension payments have increased.
年生	[sound:k-0059_年生.mp3]<br>ねんせい <br> pupil in ... year, student in ... year
pupil in ... year, student in ... year	<b>年生<b> <br> ねんせい <br>[sound:k-0059_年生.mp3]
[sound:k-0059_年生.mp3]	pupil in ... year, student in ... year<br> <b>年生</b> <br> (ねんせい)
<b>年生</b> <br> 今年生まれた子は元気です。	[sound:s-0059_今年生まれた子は元気です。.mp3] <br> ことしうまれたこはげんきです。 <br>The child born this year is healthy.
[sound:s-0059_今年生まれた子は元気です。.mp3]	<b>年生</b> <br> 今年生まれた子は元気です。<br> ことしうまれたこはげんきです <br>The child born this year is healthy.
大きな	[sound:k-0060_大きな.mp3]<br>おおきな <br> big, large, great
big, large, great	<b>大きな<b> <br> おおきな <br>[sound:k-0060_大きな.mp3]
[sound:k-0060_大きな.mp3]	big, large, great<br> <b>大きな</b> <br> (おおきな)
<b>大きな</b> <br> 大きな変化が起こりました。	[sound:s-0060_大きな変化が起こりました。.mp3] <br> おおきなへんかがおこりました。 <br>A big change has occurred.
[sound:s-0060_大きな変化が起こりました。.mp3]	<b>大きな</b> <br> 大きな変化が起こりました。<br> おおきなへんかがおこりました <br>A big change has occurred.
拡大	[sound:k-0061_拡大.mp3]<br>かくだい <br> magnification, enlargement, expansion
magnification, enlargement, expansion	<b>拡大<b> <br> かくだい <br>[sound:k-0061_拡大.mp3]
[sound:k-0061_拡大.mp3]	magnification, enlargement, expansion<br> <b>拡大</b> <br> (かくだい)
<b>拡大</b> <br> 問題は拡大しています。	[sound:s-0061_問題は拡大しています。.mp3] <br> もんだいはかくだいしています。 <br>The problem is escalating.
[sound:s-0061_問題は拡大しています。.mp3]	<b>拡大</b> <br> 問題は拡大しています。<br> もんだいはかくだいしています <br>The problem is escalating.
最大	[sound:k-0062_最大.mp3]<br>さいだい <br> greatest, largest, maximum
greatest, largest, maximum	<b>最大<b> <br> さいだい <br>[sound:k-0062_最大.mp3]
