feeling, mood	<b>気分<b> <br> きぶん <br>[sound:k-1127_気分.mp3]
公園	[sound:k-1170_公園.mp3]<br>こうえん <br> (public) park
(public) park	<b>公園<b> <br> こうえん <br>[sound:k-1170_公園.mp3]
[sound:k-1170_公園.mp3]	(public) park<br> <b>公園</b> <br> (こうえん)
(<b>策</b>) この問題に対する策を考えなければなりません。	[sound:s-1170_この問題に対する策を考えなければなりません。.mp3] <br> このもんだいにたいするさくをかんがえなければなりません。 <br> We need to come up with a solution to this problem.
[sound:s-1160_彼は自分の力に自信があります。.mp3]	(<b>自信</b>) 彼は自分の力に自信があります。<br> かれはじぶんのちからにじしんがあります。 <br>He has confidence in his abilities.	
公演	[sound:k-1171_公演.mp3]<br>こうえん <br> public performance; sumo exhibition in a foreign country
public performance; sumo exhibition in a foreign country	<b>公演<b> <br> こうえん <br>[sound:k-1171_公演.mp3]
[sound:k-1171_公演.mp3]	public performance; sumo exhibition in a foreign country<br> <b>公演</b> <br> (こうえん)
(<b>策定</b>) その計画は専門家によって策定されました。	[sound:s-1171_その計画は専門家によって策定されました。.mp3] <br> そのけいかくはせんもんかによってさくていされました。 <br> The plan was formulated by experts.
[sound:s-1161_その銀行は信用できると思いますか？.mp3]	(<b>信用</b>) その銀行は信用できると思いますか？	そのぎんこうはしんようできるとおもいますか？ <br>Do you think that bank is trustworthy?
公開	[sound:k-1172_公開.mp3]<br>こうかい <br> open to the public
open to the public	<b>公開<b> <br> こうかい <br>[sound:k-1172_公開.mp3]
[sound:k-1172_公開.mp3]	open to the public<br> <b>公開</b> <br> (こうかい)
(<b>施策</b>) 政府は景気回復のための新しい施策を打ち出しました。	[sound:s-1172_政府は景気回復のための新しい施策を打ち出しました。.mp3] <br> せいふはけいきかいふくのためのあたらしいしさくをうちだしました。 <br> The government has announced new measures for economic recovery.
[sound:s-1162_彼は彼女に完全な信頼を置いています。.mp3]	(<b>信頼</b>) 彼は彼女に完全な信頼を置いています。<br> かれはかのじょにかんぜんなしんらいをおいています。 <br>He has complete trust in her.	
公共	[sound:k-1173_公共.mp3]<br>こうきょう <br> public, community, public service, society, communal
public, community, public service, society, communal	<b>公共<b> <br> こうきょう <br>[sound:k-1173_公共.mp3]
[sound:k-1173_公共.mp3]	public, community, public service, society, communal<br> <b>公共</b> <br> (こうきょう)
(<b>方策</b>) 問題解決のために適切な方策を考える必要があります。	[sound:s-1173_問題解決のために適切な方策を考える必要があります。.mp3] <br> もんだいかいけつのためにてきせつなほうさくをかんがえるひつようがあります。 <br> It is necessary to consider appropriate measures for problem solving.
[sound:s-1163_彼の言葉には不信感があります。.mp3]	(<b>不信</b>) 彼の言葉には不信感があります。<br> かれのことばにはふしんかんがあります。 <br>There is a sense of distrust in his words.	
公式	[sound:k-1174_公式.mp3]<br>こうしき <br> formality, formal, official; formula
formality, formal, official; formula	<b>公式<b> <br> こうしき <br>[sound:k-1174_公式.mp3]
[sound:k-1174_公式.mp3]	formality, formal, official; formula<br> <b>公式</b> <br> (こうしき)
(<b>失策</b>) そのプロジェクトは大きな失策で終わりました。	[sound:s-1174_そのプロジェクトは大きな失策で終わりました。.mp3] <br> そのぷろじぇくとはおおきなしっさくでおわりました。 <br> The project ended in a major blunder.
[sound:s-1164_彼は私に財産の信託を任せました。.mp3]	(<b>信託</b>) 彼は私に財産の信託を任せました。<br> かれはわたしにざいさんのしんたくをまかせました。 <br>He entrusted me with the trust of his estate.	
公明党	[sound:k-1175_公明党.mp3]<br>こうめいとう <br> New Komeito (Japanese political party), New Clean Government Party, Justice Party
New Komeito (Japanese political party), New Clean Government Party, Justice Party	<b>公明党<b> <br> こうめいとう <br>[sound:k-1175_公明党.mp3]
[sound:k-1175_公明党.mp3]	New Komeito<br> <b>Japanese political party), New Clean Government Party, Justice Party (公明党</b> <br> (こうめいとう)
(<b>得策</b>) 彼の提案は得策だと思います。	[sound:s-1175_彼の提案は得策だと思います。.mp3] <br> かれのていあんはとくさくだとおもいます。 <br> I think his proposal is a good idea.
[sound:s-1165_彼の不正行為が不信任の理由です。.mp3]	(<b>不信任</b>) 彼の不正行為が不信任の理由です。<br> かれのふせいこういがふしんにんのりゆうです。 <br>His misconduct is the reason for distrust.	
公的	[sound:k-1176_公的.mp3]<br>こうてき <br> public, official
public, official	<b>公的<b> <br> こうてき <br>[sound:k-1176_公的.mp3]
[sound:k-1176_公的.mp3]	public, official<br> <b>公的</b> <br> (こうてき)
(<b>苦肉の策</b>) 彼は苦肉の策として辞任しました。	[sound:s-1176_彼は苦肉の策として辞任しました。.mp3] <br> かれはくにくのさくとしてじにんしました。 <br> He resigned as a last resort.
[sound:s-1166_交差点で信号を待っています。.mp3]	(<b>信号</b>) 交差点で信号を待っています。<br> こうさてんでしんごうをまっています。 <br>I'm waiting for the traffic light at the intersection.	
公判	[sound:k-1177_公判.mp3]<br>こうはん <br> public hearing, trial
public hearing, trial	<b>公判<b> <br> こうはん <br>[sound:k-1177_公判.mp3]
[sound:k-1177_公判.mp3]	public hearing, trial<br> <b>公判</b> <br> (こうはん)
(<b>国策</b>) その政策は国策として採択されました。	[sound:s-1177_その政策は国策として採択されました。.mp3] <br> そのせいさくはこくさくとしてさいたくされました。 <br> The policy was adopted as a national policy.
[sound:s-1167_スマートフォンでメッセージを受信しました。.mp3]	(<b>受信</b>) スマートフォンでメッセージを受信しました。<br> すまーとふぉんでめっせーじをじゅしんしました。 <br>I received a message on my smartphone.	
公民	[sound:k-1178_公民.mp3]<br>こうみん <br> citizen, freemen
citizen, freemen	<b>公民<b> <br> こうみん <br>[sound:k-1178_公民.mp3]
[sound:k-1178_公民.mp3]	citizen, freemen<br> <b>公民</b> <br> (こうみん)
(<b>集める</b>) 古銭を集めるのが趣味です。	[sound:s-1178_古銭を集めるのが趣味です。.mp3] <br> こせんをあつめるのがしゅみです。 <br> Collecting old coins is a hobby.
[sound:s-1168_新しい政策が発表されました。.mp3]	(<b>政策</b>) 新しい政策が発表されました。<br> あたらしいせいさくがはっぴょうされました。 <br>A new policy has been announced.	
公明	[sound:k-1179_公明.mp3]<br>こうめい <br> fairness, justice
fairness, justice	<b>公明<b> <br> こうめい <br>[sound:k-1179_公明.mp3]
[sound:k-1179_公明.mp3]	fairness, justice<br> <b>公明</b> <br> (こうめい)
(<b>集会</b>) 明日は町の広場で集会があります。	[sound:s-1179_明日は町の広場で集会があります。.mp3] <br> あすはまちのひろばでしゅうかいがあります。 <br> There will be a gathering at the town square tomorrow.
[sound:s-1169_地震に対する防災対策が重要です。.mp3]	(<b>対策</b>) 地震に対する防災対策が重要です。<br> じしんにたいするぼうさいたいさくがじゅうようです。 <br>Disaster preparedness measures for earthquakes are important.	
維持	[sound:k-1180_維持.mp3]<br>いじ <br> maintenance, preservation, improvement
maintenance, preservation, improvement	<b>維持<b> <br> いじ <br>[sound:k-1180_維持.mp3]
[sound:k-1180_維持.mp3]	maintenance, preservation, improvement<br> <b>維持</b> <br> (いじ)
(<b>集団</b>) この会社は集団で働くことを重視しています。	[sound:s-1180_この会社は集団で働くことを重視しています。.mp3] <br> このかいしゃはしゅうだんではたらくことをじゅうししています。 <br> This company emphasizes working as a team.
[sound:s-1170_この問題に対する策を考えなければなりません。.mp3]	(<b>策</b>) この問題に対する策を考えなければなりません。<br> このもんだいにたいするさくをかんがえなければなりません。 <br>We need to come up with a solution to this problem.	
支持	[sound:k-1181_支持.mp3]<br>しじ <br> support, maintenance
support, maintenance	<b>支持<b> <br> しじ <br>[sound:k-1181_支持.mp3]
[sound:k-1181_支持.mp3]	support, maintenance<br> <b>支持</b> <br> (しじ)
(<b>編集</b>) 彼は新聞の編集者です。	[sound:s-1181_彼は新聞の編集者です。.mp3] <br> かれはしんぶんのへんしゅうしゃです。 <br> He is a newspaper editor.
[sound:s-1171_その計画は専門家によって策定されました。.mp3]	(<b>策定</b>) その計画は専門家によって策定されました。<br> そのけいかくはせんもんかによってさくていされました。 <br>The plan was formulated by experts.	
気持ち	[sound:k-1182_気持ち.mp3]<br>きもち <br> feeling, sensation, mood
feeling, sensation, mood	<b>気持ち<b> <br> きもち <br>[sound:k-1182_気持ち.mp3]
[sound:k-1182_気持ち.mp3]	feeling, sensation, mood<br> <b>気持ち</b> <br> (きもち)
(<b>集中</b>) 彼女はテストに集中しています。	[sound:s-1182_彼女はテストに集中しています。.mp3] <br> かのじょはてすとにしゅうちゅうしています。 <br> She is focused on her test.
[sound:s-1172_政府は景気回復のための新しい施策を打ち出しました。.mp3]	(<b>施策</b>) 政府は景気回復のための新しい施策を打ち出しました。<br> せいふはけいきかいふくのためのあたらしいしさくをうちだしました。 <br>The government has announced new measures for economic recovery.	
持ち	[sound:k-1183_持ち.mp3]<br>もち <br> hold, charge, keep possession, in charge; wear, durability, life, draw; usage
hold, charge, keep possession, in charge; wear, durability, life, draw; usage	<b>持ち<b> <br> もち <br>[sound:k-1183_持ち.mp3]
[sound:k-1183_持ち.mp3]	hold, charge, keep possession, in charge; wear, durability, life, draw; usage<br> <b>持ち</b> <br> (もち)
(<b>募集</b>) クラブは新メンバーの募集を行っています。	[sound:s-1183_クラブは新メンバーの募集を行っています。.mp3] <br> くらぶはしんめんばーのぼしゅうをおこなっています。 <br> The club is recruiting new members.
[sound:s-1173_問題解決のために適切な方策を考える必要があります。.mp3]	(<b>方策</b>) 問題解決のために適切な方策を考える必要があります。<br> もんだいかいけつのためにてきせつなほうさくをかんがえるひつようがあります。 <br>It is necessary to consider appropriate measures for problem solving.	
持つ	[sound:k-1184_持つ.mp3]<br>もつ <br> to hold, to carry; to possess
to hold, to carry; to possess	<b>持つ<b> <br> もつ <br>[sound:k-1184_持つ.mp3]
[sound:k-1184_持つ.mp3]	to hold, to carry; to possess<br> <b>持つ</b> <br> (もつ)
