相続税	[sound:k-1409_相続税.mp3]<br>そうぞくぜい <br> inheritance tax, death duty
[sound:s-1455_その理論は科学的な根拠に基づいています。.mp3]	(<b>理論</b>) その理論は科学的な根拠に基づいています。The theory is based on scientific evidence. <br>
保守	[sound:k-1456_保守.mp3]<br>ほしゅ <br> maintenance, conservation
maintenance, conservation	<b>保守<b> <br> ほしゅ <br>[sound:k-1456_保守.mp3]
[sound:k-1456_保守.mp3]	maintenance, conservation<br> <b>保守</b> <br> (ほしゅ)
<b>論争</b> <br> この問題について長い論争があります。	[sound:s-1456_この問題について長い論争があります。.mp3] <br> There has been a long-standing dispute over this issue. <br>
[sound:s-1456_この問題について長い論争があります。.mp3]	(<b>論争</b>) この問題について長い論争があります。There has been a long-standing dispute over this issue. <br>
保全	[sound:k-1457_保全.mp3]<br>ほぜん <br> preservation, integrity, conservation, maintenance
preservation, integrity, conservation, maintenance	<b>保全<b> <br> ほぜん <br>[sound:k-1457_保全.mp3]
[sound:k-1457_保全.mp3]	preservation, integrity, conservation, maintenance<br> <b>保全</b> <br> (ほぜん)
<b>論理</b> <br> 彼の議論は論理的に優れている。	[sound:s-1457_彼の議論は論理的に優れている。.mp3] <br> His argument is logically sound. <br>
[sound:s-1457_彼の議論は論理的に優れている。.mp3]	(<b>論理</b>) 彼の議論は論理的に優れている。His argument is logically sound. <br>
保証	[sound:k-1458_保証.mp3]<br>ほしょう <br> guarantee, security, assurance, pledge, warranty
guarantee, security, assurance, pledge, warranty	<b>保証<b> <br> ほしょう <br>[sound:k-1458_保証.mp3]
[sound:k-1458_保証.mp3]	guarantee, security, assurance, pledge, warranty<br> <b>保証</b> <br> (ほしょう)
<b>計</b> <br> その計画は長期的な視野で考えられています。	[sound:s-1458_その計画は長期的な視野で考えられています。.mp3] <br> The plan is being considered with a long-term perspective. <br>
[sound:s-1458_その計画は長期的な視野で考えられています。.mp3]	(<b>計</b>) その計画は長期的な視野で考えられています。The plan is being considered with a long-term perspective. <br>
担保	[sound:k-1459_担保.mp3]<br>たんぽ <br> security, collateral (e.g. mortgage)
security, collateral (e.g. mortgage)	<b>担保<b> <br> たんぽ <br>[sound:k-1459_担保.mp3]
[sound:k-1459_担保.mp3]	security, collateral<br> <b>e.g. mortgage) (担保</b> <br> (たんぽ)
<b>計画</b> <br> 彼は新しいプロジェクトの計画を立てています。	[sound:s-1459_彼は新しいプロジェクトの計画を立てています。.mp3] <br> He is making plans for a new project. <br>
[sound:s-1459_彼は新しいプロジェクトの計画を立てています。.mp3]	(<b>計画</b>) 彼は新しいプロジェクトの計画を立てています。He is making plans for a new project. <br>
改革	[sound:k-1460_改革.mp3]<br>かいかく <br> reform, reformation, innovation
reform, reformation, innovation	<b>改革<b> <br> かいかく <br>[sound:k-1460_改革.mp3]
[sound:k-1460_改革.mp3]	reform, reformation, innovation<br> <b>改革</b> <br> (かいかく)
<b>合計</b> <br> これらの数字の合計を計算してください。	[sound:s-1460_これらの数字の合計を計算してください。.mp3] <br> Please calculate the total of these numbers. <br>
[sound:s-1460_これらの数字の合計を計算してください。.mp3]	(<b>合計</b>) これらの数字の合計を計算してください。Please calculate the total of these numbers. <br>
改正	[sound:k-1461_改正.mp3]<br>かいせい <br> revision, amendment, alteration
revision, amendment, alteration	<b>改正<b> <br> かいせい <br>[sound:k-1461_改正.mp3]
[sound:k-1461_改正.mp3]	revision, amendment, alteration<br> <b>改正</b> <br> (かいせい)
<b>設計</b> <br> この建物の設計は革新的です。	[sound:s-1461_この建物の設計は革新的です。.mp3] <br> The design of this building is innovative. <br>
[sound:s-1461_この建物の設計は革新的です。.mp3]	(<b>設計</b>) この建物の設計は革新的です。The design of this building is innovative. <br>
改善	[sound:k-1462_改善.mp3]<br>かいぜん <br> betterment, improvement, incremental and continuous improvement
betterment, improvement, incremental and continuous improvement	<b>改善<b> <br> かいぜん <br>[sound:k-1462_改善.mp3]
[sound:k-1462_改善.mp3]	betterment, improvement, incremental and continuous improvement<br> <b>改善</b> <br> (かいぜん)
<b>計算</b> <br> 数学の問題を計算するのは得意ではありません。	[sound:s-1462_数学の問題を計算するのは得意ではありません。.mp3] <br> I'm not good at solving math problems. <br>
[sound:s-1462_数学の問題を計算するのは得意ではありません。.mp3]	(<b>計算</b>) 数学の問題を計算するのは得意ではありません。I'm not good at solving math problems. <br>
改造	[sound:k-1463_改造.mp3]<br>かいぞう <br> remodeling, remodelling, restructuring; modding
remodeling, remodelling, restructuring; modding	<b>改造<b> <br> かいぞう <br>[sound:k-1463_改造.mp3]
[sound:k-1463_改造.mp3]	remodeling, remodelling, restructuring; modding<br> <b>改造</b> <br> (かいぞう)
<b>統計</b> <br> このグラフは最新の統計データを示しています。	[sound:s-1463_このグラフは最新の統計データを示しています。.mp3] <br> This graph shows the latest statistical data. <br>
[sound:s-1463_このグラフは最新の統計データを示しています。.mp3]	(<b>統計</b>) このグラフは最新の統計データを示しています。This graph shows the latest statistical data. <br>
改める	[sound:k-1464_改める.mp3]<br>あらためる <br> to change, to alter, to revise, to replace; to reform, to correct, to mend, to improve; to examine, to check, to inspect; to do properly, to do formally
to change, to alter, to revise, to replace; to reform, to correct, to mend, to improve; to examine, to check, to inspect; to do properly, to do formally	<b>改める<b> <br> あらためる <br>[sound:k-1464_改める.mp3]
[sound:k-1464_改める.mp3]	to change, to alter, to revise, to replace; to reform, to correct, to mend, to improve; to examine, to check, to inspect; to do properly, to do formally<br> <b>改める</b> <br> (あらためる)
<b>会計</b> <br> その会社の会計士はとても優秀です。	[sound:s-1464_その会社の会計士はとても優秀です。.mp3] <br> The accountant of that company is very competent. <br>
[sound:s-1464_その会社の会計士はとても優秀です。.mp3]	(<b>会計</b>) その会社の会計士はとても優秀です。The accountant of that company is very competent. <br>
改定	[sound:k-1465_改定.mp3]<br>かいてい <br> reform
reform	<b>改定<b> <br> かいてい <br>[sound:k-1465_改定.mp3]
[sound:k-1465_改定.mp3]	reform<br> <b>改定</b> <br> (かいてい)
<b>時計</b> <br> この時計は正確に時間を示しています。	[sound:s-1465_この時計は正確に時間を示しています。.mp3] <br> This watch accurately shows the time. <br>
[sound:s-1465_この時計は正確に時間を示しています。.mp3]	(<b>時計</b>) この時計は正確に時間を示しています。This watch accurately shows the time. <br>
改憲	[sound:k-1466_改憲.mp3]<br>かいけん <br> constitutional change
constitutional change	<b>改憲<b> <br> かいけん <br>[sound:k-1466_改憲.mp3]
[sound:k-1466_改憲.mp3]	constitutional change<br> <b>改憲</b> <br> (かいけん)
<b>集計</b> <br> データを集計して、結果を報告してください。	[sound:s-1466_データを集計して、結果を報告してください。.mp3] <br> Please compile the data and report the results. <br>
[sound:s-1466_データを集計して、結果を報告してください。.mp3]	(<b>集計</b>) データを集計して、結果を報告してください。Please compile the data and report the results. <br>
改良	[sound:k-1467_改良.mp3]<br>かいりょう <br> improvement, reform
improvement, reform	<b>改良<b> <br> かいりょう <br>[sound:k-1467_改良.mp3]
[sound:k-1467_改良.mp3]	improvement, reform<br> <b>改良</b> <br> (かいりょう)
<b>家計</b> <br> 彼は家計を支えるために一生懸命働いています。	[sound:s-1467_彼は家計を支えるために一生懸命働いています。.mp3] <br> He works hard to support the household finances. <br>
[sound:s-1467_彼は家計を支えるために一生懸命働いています。.mp3]	(<b>家計</b>) 彼は家計を支えるために一生懸命働いています。He works hard to support the household finances. <br>
改選	[sound:k-1468_改選.mp3]<br>かいせん <br> re-election
re-election	<b>改選<b> <br> かいせん <br>[sound:k-1468_改選.mp3]
[sound:k-1468_改選.mp3]	re-election<br> <b>改選</b> <br> (かいせん)
<b>死</b> <br> 死は人生の一部です。	[sound:s-1468_死は人生の一部です。.mp3] <br> Death is a part of life. <br>
[sound:s-1468_死は人生の一部です。.mp3]	(<b>死</b>) 死は人生の一部です。Death is a part of life. <br>
改修	[sound:k-1469_改修.mp3]<br>かいしゅう <br> repair, improvement
repair, improvement	<b>改修<b> <br> かいしゅう <br>[sound:k-1469_改修.mp3]
[sound:k-1469_改修.mp3]	repair, improvement<br> <b>改修</b> <br> (かいしゅう)
<b>死者</b> <br> 地震で多くの死者が出ました。	[sound:s-1469_地震で多くの死者が出ました。.mp3] <br> Many people died in the earthquake. <br>
[sound:s-1469_地震で多くの死者が出ました。.mp3]	(<b>死者</b>) 地震で多くの死者が出ました。Many people died in the earthquake. <br>
数	[sound:k-1470_数.mp3]<br>かず <br> number, amount
number, amount	<b>数<b> <br> かず <br>[sound:k-1470_数.mp3]
[sound:k-1470_数.mp3]	number, amount<br> <b>数</b> <br> (かず)
<b>脳死</b> <br> 彼の脳死を宣告するしかなかった。	[sound:s-1470_彼の脳死を宣告するしかなかった。.mp3] <br> There was no choice but to declare him brain dead. <br>
[sound:s-1470_彼の脳死を宣告するしかなかった。.mp3]	(<b>脳死</b>) 彼の脳死を宣告するしかなかった。There was no choice but to declare him brain dead. <br>
数字	[sound:k-1471_数字.mp3]<br>すうじ <br> numeral, figure, digit, numeric character
numeral, figure, digit, numeric character	<b>数字<b> <br> すうじ <br>[sound:k-1471_数字.mp3]
[sound:k-1471_数字.mp3]	numeral, figure, digit, numeric character<br> <b>数字</b> <br> (すうじ)
<b>死亡</b> <br> その事故で多くの人が死亡しました。	[sound:s-1471_その事故で多くの人が死亡しました。.mp3] <br> Many people died in the accident. <br>
[sound:s-1471_その事故で多くの人が死亡しました。.mp3]	(<b>死亡</b>) その事故で多くの人が死亡しました。Many people died in the accident. <br>
多数	[sound:k-1472_多数.mp3]<br>たすう <br> great number; countless, majority
great number; countless, majority	<b>多数<b> <br> たすう <br>[sound:k-1472_多数.mp3]
[sound:k-1472_多数.mp3]	great number; countless, majority<br> <b>多数</b> <br> (たすう)
<b>二死</b> <br> 試合は二死で終わりました。	[sound:s-1472_試合は二死で終わりました。.mp3] <br> The game ended with two outs. <br>
[sound:s-1472_試合は二死で終わりました。.mp3]	(<b>二死</b>) 試合は二死で終わりました。The game ended with two outs. <br>
定数	[sound:k-1473_定数.mp3]<br>ていすう <br> constant; literal
constant; literal	<b>定数<b> <br> ていすう <br>[sound:k-1473_定数.mp3]
[sound:k-1473_定数.mp3]	constant; literal<br> <b>定数</b> <br> (ていすう)
<b>死去</b> <br> 彼の死去は多くの人に衝撃を与えました。	[sound:s-1473_彼の死去は多くの人に衝撃を与えました。.mp3] <br> His death shocked many people. <br>
[sound:s-1473_彼の死去は多くの人に衝撃を与えました。.mp3]	(<b>死去</b>) 彼の死去は多くの人に衝撃を与えました。His death shocked many people. <br>
少数	[sound:k-1474_少数.mp3]<br>しょうすう <br> minority, few
minority, few	<b>少数<b> <br> しょうすう <br>[sound:k-1474_少数.mp3]
[sound:k-1474_少数.mp3]	minority, few<br> <b>少数</b> <br> (しょうすう)
<b>死刑</b> <br> 彼は死刑を宣告されました。	[sound:s-1474_彼は死刑を宣告されました。.mp3] <br> He was sentenced to death. <br>
[sound:s-1474_彼は死刑を宣告されました。.mp3]	(<b>死刑</b>) 彼は死刑を宣告されました。He was sentenced to death. <br>
複数	[sound:k-1475_複数.mp3]<br>ふくすう <br> several, plural, plurality, multiple
several, plural, plurality, multiple	<b>複数<b> <br> ふくすう <br>[sound:k-1475_複数.mp3]
[sound:k-1475_複数.mp3]	several, plural, plurality, multiple<br> <b>複数</b> <br> (ふくすう)
