[sound:4c-k-同日.mp3]	<b>同日</b> <br> どうじつ <br> the same day
[sound:4c-s-十二月はクリスマスの月です。.mp3]	<b>十二月はクリスマスの月です。</b> <br> じゅうにがつはクリスマスのつきです。 <br><br> (十二月) <br> December is the month of Christmas.
十二月はクリスマスの月です。 <br><br> (十二月)	<b>じゅうにがつはクリスマスのつきです。</b> <br> December is the month of Christmas. <br> [sound:4c-s-十二月はクリスマスの月です。.mp3]
December is the month of Christmas.	<b>十二月はクリスマスの月です。</b> <br> じゅうにがつはクリスマスのつきです。 <br><br> (十二月) <br> [sound:4c-s-十二月はクリスマスの月です。.mp3]
[sound:4c-k-基本.mp3]	<b>基本</b> <br> きほん <br> foundation, basis, standard
基本	<b>きほん</b> <br> foundation, basis, standard <br> [sound:4c-k-基本.mp3]
foundation, basis, standard	<b>基本</b> <br> きほん <br> [sound:4c-k-基本.mp3]
[sound:4c-s-このプランの基本を説明します。.mp3]	<b>このプランの基本を説明します。</b> <br> このプランのきほんをせつめいします。 <br><br> (基本) <br> I will explain the basics of this plan.
このプランの基本を説明します。 <br><br> (基本)	<b>このプランのきほんをせつめいします。</b> <br> I will explain the basics of this plan. <br> [sound:4c-s-このプランの基本を説明します。.mp3]
I will explain the basics of this plan.	<b>このプランの基本を説明します。</b> <br> このプランのきほんをせつめいします。 <br><br> (基本) <br> [sound:4c-s-このプランの基本を説明します。.mp3]
[sound:4c-k-日本人.mp3]	<b>日本人</b> <br> にほんじん, にっぽんじん <br> Japanese person, Japanese people
日本人	<b>にほんじん, にっぽんじん</b> <br> Japanese person, Japanese people <br> [sound:4c-k-日本人.mp3]
Japanese person, Japanese people	<b>日本人</b> <br> にほんじん, にっぽんじん <br> [sound:4c-k-日本人.mp3]
[sound:4c-s-彼女は日本人の友達です。.mp3]	<b>彼女は日本人の友達です。</b> <br> かのじょはにほんじんのともだちです。 <br><br> (日本人) <br> She is a Japanese friend.
彼女は日本人の友達です。 <br><br> (日本人)	<b>かのじょはにほんじんのともだちです。</b> <br> She is a Japanese friend. <br> [sound:4c-s-彼女は日本人の友達です。.mp3]
She is a Japanese friend.	<b>彼女は日本人の友達です。</b> <br> かのじょはにほんじんのともだちです。 <br><br> (日本人) <br> [sound:4c-s-彼女は日本人の友達です。.mp3]
[sound:4c-k-本社.mp3]	<b>本社</b> <br> ほんしゃ, ほんじゃ <br> head office, main office, headquarters; main shrine; this company, this shrine
本社	<b>ほんしゃ, ほんじゃ</b> <br> head office, main office, headquarters; main shrine; this company, this shrine <br> [sound:4c-k-本社.mp3]
head office, main office, headquarters; main shrine; this company, this shrine	<b>本社</b> <br> ほんしゃ, ほんじゃ <br> [sound:4c-k-本社.mp3]
[sound:4c-s-本社は東京にあります。.mp3]	<b>本社は東京にあります。</b> <br> ほんしゃはとうきょうにあります。 <br><br> (本社) <br> The headquarters is in Tokyo.
本社は東京にあります。 <br><br> (本社)	<b>ほんしゃはとうきょうにあります。</b> <br> The headquarters is in Tokyo. <br> [sound:4c-s-本社は東京にあります。.mp3]
The headquarters is in Tokyo.	<b>本社は東京にあります。</b> <br> ほんしゃはとうきょうにあります。 <br><br> (本社) <br> [sound:4c-s-本社は東京にあります。.mp3]
[sound:4c-k-本部.mp3]	<b>本部</b> <br> ほんぶ <br> headquarters
本部	<b>ほんぶ</b> <br> headquarters <br> [sound:4c-k-本部.mp3]
headquarters	<b>本部</b> <br> ほんぶ <br> [sound:4c-k-本部.mp3]
[sound:4c-s-本部の指示に従ってください。.mp3]	<b>本部の指示に従ってください。</b> <br> ほんぶのしじにしたがってください。 <br><br> (本部) <br> Please follow the headquarters' instructions.
本部の指示に従ってください。 <br><br> (本部)	<b>ほんぶのしじにしたがってください。</b> <br> Please follow the headquarters' instructions. <br> [sound:4c-s-本部の指示に従ってください。.mp3]
Please follow the headquarters' instructions.	<b>本部の指示に従ってください。</b> <br> ほんぶのしじにしたがってください。 <br><br> (本部) <br> [sound:4c-s-本部の指示に従ってください。.mp3]
[sound:4c-k-中央.mp3]	<b>中央</b> <br> ちゅうおう <br> centre, central, center, middle
中央	<b>ちゅうおう</b> <br> centre, central, center, middle <br> [sound:4c-k-中央.mp3]
centre, central, center, middle	<b>中央</b> <br> ちゅうおう <br> [sound:4c-k-中央.mp3]
[sound:4c-s-中央駅で待ち合わせしましょう。.mp3]	<b>中央駅で待ち合わせしましょう。</b> <br> ちゅうおうえきでまちあわせしましょう。 <br><br> (中央) <br> Let's meet at the central station.
中央駅で待ち合わせしましょう。 <br><br> (中央)	<b>ちゅうおうえきでまちあわせしましょう。</b> <br> Let's meet at the central station. <br> [sound:4c-s-中央駅で待ち合わせしましょう。.mp3]
Let's meet at the central station.	<b>中央駅で待ち合わせしましょう。</b> <br> ちゅうおうえきでまちあわせしましょう。 <br><br> (中央) <br> [sound:4c-s-中央駅で待ち合わせしましょう。.mp3]
[sound:4c-k-中国.mp3]	<b>中国</b> <br> ちゅうごく <br> China; South-west most region of Honshu, middle of a country, the Hiroshima area
中国	<b>ちゅうごく</b> <br> China; South-west most region of Honshu, middle of a country, the Hiroshima area <br> [sound:4c-k-中国.mp3]
China; South-west most region of Honshu, middle of a country, the Hiroshima area	<b>中国</b> <br> ちゅうごく <br> [sound:4c-k-中国.mp3]
[sound:4c-s-中国の歴史はとても長いです。.mp3]	<b>中国の歴史はとても長いです。</b> <br> ちゅうごくのれきしはとてもながいです。 <br><br> (中国) <br> China’s history is very long.
中国の歴史はとても長いです。 <br><br> (中国)	<b>ちゅうごくのれきしはとてもながいです。</b> <br> China’s history is very long. <br> [sound:4c-s-中国の歴史はとても長いです。.mp3]
China’s history is very long.	<b>中国の歴史はとても長いです。</b> <br> ちゅうごくのれきしはとてもながいです。 <br><br> (中国) <br> [sound:4c-s-中国の歴史はとても長いです。.mp3]
[sound:4c-k-中心.mp3]	<b>中心</b> <br> ちゅうしん <br> center, centre, middle, heart, core, focus, pivot, emphasis, balance
中心	<b>ちゅうしん</b> <br> center, centre, middle, heart, core, focus, pivot, emphasis, balance <br> [sound:4c-k-中心.mp3]
center, centre, middle, heart, core, focus, pivot, emphasis, balance	<b>中心</b> <br> ちゅうしん <br> [sound:4c-k-中心.mp3]
[sound:4c-s-彼はグループの中心人物です。.mp3]	<b>彼はグループの中心人物です。</b> <br> かれはグループのちゅうしんじんぶつです。 <br><br> (中心) <br> He is the central figure of the group.
彼はグループの中心人物です。 <br><br> (中心)	<b>かれはグループのちゅうしんじんぶつです。</b> <br> He is the central figure of the group. <br> [sound:4c-s-彼はグループの中心人物です。.mp3]
He is the central figure of the group.	<b>彼はグループの中心人物です。</b> <br> かれはグループのちゅうしんじんぶつです。 <br><br> (中心) <br> [sound:4c-s-彼はグループの中心人物です。.mp3]
[sound:4c-k-中でも.mp3]	<b>中でも</b> <br> なかでも <br> among (other things), inter alia; above all (else)
中でも	<b>なかでも</b> <br> among (other things), inter alia; above all (else) <br> [sound:4c-k-中でも.mp3]
among (other things), inter alia; above all (else)	<b>中でも</b> <br> なかでも <br> [sound:4c-k-中でも.mp3]
[sound:4c-s-中でもこの映画が一番好きです。.mp3]	<b>中でもこの映画が一番好きです。</b> <br> なかでもこのえいががいちばんすきです。 <br><br> (中でも) <br> Among them, I like this movie the most.
中でもこの映画が一番好きです。 <br><br> (中でも)	<b>なかでもこのえいががいちばんすきです。</b> <br> Among them, I like this movie the most. <br> [sound:4c-s-中でもこの映画が一番好きです。.mp3]
Among them, I like this movie the most.	<b>中でもこの映画が一番好きです。</b> <br> なかでもこのえいががいちばんすきです。 <br><br> (中でも) <br> [sound:4c-s-中でもこの映画が一番好きです。.mp3]
[sound:4c-k-長.mp3]	<b>長</b> <br> ちょう, おさ <br> chief, head
長	<b>ちょう, おさ</b> <br> chief, head <br> [sound:4c-k-長.mp3]
chief, head	<b>長</b> <br> ちょう, おさ <br> [sound:4c-k-長.mp3]
[sound:4c-s-彼は会社の長です。.mp3]	<b>彼は会社の長です。</b> <br> かれはかいしゃのちょうです。 <br><br> (長) <br> He is the head of the company.
彼は会社の長です。 <br><br> (長)	<b>かれはかいしゃのちょうです。</b> <br> He is the head of the company. <br> [sound:4c-s-彼は会社の長です。.mp3]
He is the head of the company.	<b>彼は会社の長です。</b> <br> かれはかいしゃのちょうです。 <br><br> (長) <br> [sound:4c-s-彼は会社の長です。.mp3]
[sound:4c-k-委員長.mp3]	<b>委員長</b> <br> いいんちょう <br> committee chairman
委員長	<b>いいんちょう</b> <br> committee chairman <br> [sound:4c-k-委員長.mp3]
committee chairman	<b>委員長</b> <br> いいんちょう <br> [sound:4c-k-委員長.mp3]
[sound:4c-s-委員長が会議を開きました。.mp3]	<b>委員長が会議を開きました。</b> <br> いいんちょうがかいぎをひらきました。 <br><br> (委員長) <br> The committee chair held a meeting.
委員長が会議を開きました。 <br><br> (委員長)	<b>いいんちょうがかいぎをひらきました。</b> <br> The committee chair held a meeting. <br> [sound:4c-s-委員長が会議を開きました。.mp3]
The committee chair held a meeting.	<b>委員長が会議を開きました。</b> <br> いいんちょうがかいぎをひらきました。 <br><br> (委員長) <br> [sound:4c-s-委員長が会議を開きました。.mp3]
[sound:4c-k-会長.mp3]	<b>会長</b> <br> かいちょう <br> president (of a society), chairman
会長	<b>かいちょう</b> <br> president (of a society), chairman <br> [sound:4c-k-会長.mp3]
president (of a society), chairman	<b>会長</b> <br> かいちょう <br> [sound:4c-k-会長.mp3]
[sound:4c-s-会社の会長がスピーチをしました。.mp3]	<b>会社の会長がスピーチをしました。</b> <br> かいしゃのかいちょうがスピーチをしました。 <br><br> (会長) <br> The company president gave a speech.
会社の会長がスピーチをしました。 <br><br> (会長)	<b>かいしゃのかいちょうがスピーチをしました。</b> <br> The company president gave a speech. <br> [sound:4c-s-会社の会長がスピーチをしました。.mp3]
The company president gave a speech.	<b>会社の会長がスピーチをしました。</b> <br> かいしゃのかいちょうがスピーチをしました。 <br><br> (会長) <br> [sound:4c-s-会社の会長がスピーチをしました。.mp3]
[sound:4c-k-議長.mp3]	<b>議長</b> <br> ぎちょう <br> chairman, speaker (e.g. of assembly), president (e.g. of council, senate, etc.), moderator (e.g. of a newsgroup)
議長	<b>ぎちょう</b> <br> chairman, speaker (e.g. of assembly), president (e.g. of council, senate, etc.), moderator (e.g. of a newsgroup) <br> [sound:4c-k-議長.mp3]
chairman, speaker (e.g. of assembly), president (e.g. of council, senate, etc.), moderator (e.g. of a newsgroup)	<b>議長</b> <br> ぎちょう <br> [sound:4c-k-議長.mp3]
[sound:4c-s-議長は議論をまとめました。.mp3]	<b>議長は議論をまとめました。</b> <br> ぎちょうはぎろんをまとめました。 <br><br> (議長) <br> The chairman summarized the discussion.
議長は議論をまとめました。 <br><br> (議長)	<b>ぎちょうはぎろんをまとめました。</b> <br> The chairman summarized the discussion. <br> [sound:4c-s-議長は議論をまとめました。.mp3]
The chairman summarized the discussion.	<b>議長は議論をまとめました。</b> <br> ぎちょうはぎろんをまとめました。 <br><br> (議長) <br> [sound:4c-s-議長は議論をまとめました。.mp3]
[sound:4c-k-出す.mp3]	<b>出す</b> <br> だす <br> to take out, to get out; to put out, to reveal, to show; to submit (e.g. thesis), to turn in; to publish, to make public; to send (e.g. letter); to produce (a sound), to start (fire); to serve (food); to begin
